1, 8, 36695, 22978, 0.8691025641025641, 0.02903612658297939, [0.825      0.875      0.875      0.875      0.875      0.825    0.9        0.84615385 0.92307692 0.87179487], 2020-07-07 11:10:42.359740, 2020-07-07 12:03:20.765885
1, 9, 132647, 24159, 0.8843589743589744, 0.03345171287119831, [0.85       0.875      0.875      0.925      0.825      0.875    0.875      0.8974359  0.94871795 0.8974359 ], 2020-07-07 12:03:20.765893, 2020-07-07 13:00:06.480387
1, 10, 532738, 20759, 0.8792307692307693, 0.04141363009199326, [0.8        0.9        0.875      0.925      0.825      0.875    0.9        0.87179487 0.94871795 0.87179487], 2020-07-07 13:00:06.480397, 2020-07-07 14:10:29.337356
1, 11, 1543571, 16096, 0.8892307692307693, 0.03920415554460793, [0.875      0.925      0.875      0.925      0.85       0.825    0.925      0.84615385 0.94871795 0.8974359 ], 2020-07-07 14:10:29.337365, 2020-07-07 15:43:06.863080
1, 12, 3280387, 12386, 0.911923076923077, 0.022893142848473318, [0.925      0.925      0.9        0.925      0.875      0.875    0.925      0.8974359  0.94871795 0.92307692], 2020-07-07 15:43:06.863088, 2020-07-07 17:49:42.528877
1, 13, 4634475, 10797, 0.921923076923077, 0.020715743091531114, [0.925      0.95       0.925      0.95       0.9        0.925    0.875      0.92307692 0.92307692 0.92307692], 2020-07-07 17:49:42.528885, 2020-07-07 20:48:13.992783
1, 14, 5615086, 10061, 0.9169230769230771, 0.011107330060148975, [0.925      0.925      0.9        0.9        0.9        0.925    0.925      0.92307692 0.92307692 0.92307692], 2020-07-07 20:48:13.992792, 2020-07-08 00:04:16.413361
2, 8, 3580716, 10205, 0.8588461538461539, 0.032820012015409926, [0.85       0.9        0.875      0.9        0.85       0.825    0.85       0.79487179 0.8974359  0.84615385], 2020-07-07 11:21:12.694981, 2020-07-07 12:49:24.273356
2, 9, 5479977, 8783, 0.8919871794871795, 0.04159485922883897, [0.9        0.9        0.925      0.875      0.85       0.85    0.825      0.8974359  0.97435897 0.92307692], 2020-07-07 12:49:24.273364, 2020-07-07 14:35:47.973994
2, 10, 6392123, 8536, 0.8666666666666666, 0.024652416055165934, [0.85       0.85       0.875      0.85       0.875      0.85    0.85       0.84615385 0.92307692 0.8974359 ], 2020-07-07 14:35:47.974000, 2020-07-07 16:30:56.567933
2, 11, 6746884, 8373, 0.8992948717948718, 0.0435033551949156, [0.95       0.95       0.825      0.9        0.9        0.9    0.85       0.84615385 0.94871795 0.92307692], 2020-07-07 16:30:56.567939, 2020-07-07 18:32:58.866352
2, 12, 6932465, 8291, 0.889423076923077, 0.0402105017504018, [0.875      0.9        0.925      0.9        0.85       0.875    0.8        0.8974359  0.94871795 0.92307692], 2020-07-07 18:32:58.866358, 2020-07-07 20:37:24.743103
2, 13, 7075494, 8249, 0.8893589743589743, 0.03717418176116454, [0.925      0.9        0.9        0.9        0.825      0.85    0.85       0.87179487 0.94871795 0.92307692], 2020-07-07 20:37:24.743109, 2020-07-07 22:43:39.125517
2, 14, 7206043, 8232, 0.9043589743589744, 0.031450523639716406, [0.925      0.925      0.9        0.925      0.875      0.875    0.875      0.87179487 0.97435897 0.8974359 ], 2020-07-07 22:43:39.125523, 2020-07-08 00:52:06.531599
3, 8, 2587042, 14036, 0.8665384615384616, 0.027394829075795418, [0.825      0.875      0.825      0.9        0.85       0.875    0.9        0.87179487 0.8974359  0.84615385], 2020-07-07 11:25:33.819484, 2020-07-07 12:40:27.748505
3, 9, 4166396, 10553, 0.8239102564102563, 0.039626637269998995, [0.825      0.775      0.85       0.825      0.8        0.75    0.85       0.82051282 0.84615385 0.8974359 ], 2020-07-07 12:40:27.748514, 2020-07-07 14:11:45.247063
3, 10, 5552758, 9059, 0.8516666666666668, 0.047788192831451456, [0.8        0.875      0.875      0.8        0.825      0.8    0.875      0.82051282 0.8974359  0.94871795], 2020-07-07 14:11:45.247071, 2020-07-07 15:56:48.662307
3, 11, 6514675, 8583, 0.8541666666666667, 0.04533936792704183, [0.875      0.875      0.9        0.825      0.825      0.775    0.8        0.84615385 0.8974359  0.92307692], 2020-07-07 15:56:48.662315, 2020-07-07 17:53:52.150027
3, 12, 7066678, 8469, 0.8692948717948719, 0.042494198467003225, [0.85       0.875      0.925      0.875      0.825      0.825    0.8        0.87179487 0.92307692 0.92307692], 2020-07-07 17:53:52.150035, 2020-07-07 19:55:36.885194
3, 13, 7359048, 8387, 0.8768589743589743, 0.04661666982234408, [0.85       0.875      0.925      0.875      0.825      0.825    0.85       0.84615385 0.97435897 0.92307692], 2020-07-07 19:55:36.885203, 2020-07-07 21:59:31.157229
3, 14, 7550104, 8311, 0.8516666666666666, 0.03365622702200891, [0.8        0.85       0.85       0.85       0.85       0.825    0.825      0.84615385 0.8974359  0.92307692], 2020-07-07 21:59:31.157235, 2020-07-08 00:05:44.177420
4, 8, 2685606, 15547, 0.8541025641025641, 0.0397386266545438, [0.8        0.85       0.875      0.9        0.825      0.825    0.825      0.8974359  0.92307692 0.82051282], 2020-07-07 11:46:15.628035, 2020-07-07 13:02:20.284986
4, 9, 4097904, 11961, 0.8741666666666668, 0.038755341512190226, [0.875      0.875      0.875      0.875      0.8        0.85    0.925      0.87179487 0.94871795 0.84615385], 2020-07-07 13:02:20.284994, 2020-07-07 14:35:23.577797
4, 10, 5269357, 9570, 0.8767307692307693, 0.04279541142060417, [0.85       0.875      0.9        0.875      0.825      0.85    0.9        0.82051282 0.97435897 0.8974359 ], 2020-07-07 14:35:23.577804, 2020-07-07 16:21:42.344434
4, 11, 6141755, 8676, 0.8816025641025641, 0.033671912122854065, [0.925      0.9        0.925      0.875      0.825      0.825    0.9        0.87179487 0.87179487 0.8974359 ], 2020-07-07 16:21:42.344440, 2020-07-07 18:17:11.926123
4, 12, 6719538, 8447, 0.8792307692307693, 0.031170197249635698, [0.875      0.85       0.9        0.9        0.85       0.85    0.875      0.84615385 0.94871795 0.8974359 ], 2020-07-07 18:17:11.926132, 2020-07-07 20:21:08.630478
4, 13, 7024571, 8471, 0.8566666666666667, 0.0417378090875566, [0.85       0.85       0.875      0.825      0.8        0.825    0.875      0.82051282 0.8974359  0.94871795], 2020-07-07 20:21:08.630484, 2020-07-07 22:28:55.811095
4, 14, 7249692, 8399, 0.8716666666666667, 0.03584107296811285, [0.85       0.9        0.925      0.8        0.85       0.85    0.875      0.87179487 0.92307692 0.87179487], 2020-07-07 22:28:55.811101, 2020-07-08 00:39:17.833805
5, 8, 2396940, 17303, 0.8691666666666666, 0.04122093939782209, [0.9        0.875      0.85       0.925      0.875      0.8    0.8        0.87179487 0.92307692 0.87179487], 2020-07-07 12:36:58.606289, 2020-07-07 13:45:27.861876
5, 9, 3529154, 13587, 0.864102564102564, 0.037028872648231535, [0.875      0.9        0.85       0.925      0.825      0.8    0.825      0.87179487 0.8974359  0.87179487], 2020-07-07 13:45:27.861882, 2020-07-07 15:06:37.320339
5, 10, 4517325, 10178, 0.8766666666666667, 0.04076056189080536, [0.9        0.9        0.875      0.925      0.9        0.8    0.8        0.87179487 0.8974359  0.8974359 ], 2020-07-07 15:06:37.320345, 2020-07-07 16:39:03.137855
5, 11, 5524203, 8869, 0.8817307692307693, 0.04360223237383139, [0.875      0.875      0.9        0.875      0.925      0.875    0.8        0.84615385 0.97435897 0.87179487], 2020-07-07 16:39:03.137861, 2020-07-07 18:22:10.862865
5, 12, 6411692, 8546, 0.8666025641025641, 0.03701161260274432, [0.825      0.9        0.9        0.9        0.85       0.85    0.8        0.84615385 0.92307692 0.87179487], 2020-07-07 18:22:10.862873, 2020-07-07 20:16:23.637652
5, 13, 6903255, 8427, 0.8842948717948719, 0.037019161394096424, [0.925      0.9        0.925      0.875      0.85       0.825    0.825      0.8974359  0.92307692 0.8974359 ], 2020-07-07 20:16:23.637658, 2020-07-07 22:14:27.015652
5, 14, 7223481, 8452, 0.8741025641025642, 0.038923718787991675, [0.85       0.9        0.9        0.925      0.875      0.825    0.825      0.82051282 0.92307692 0.8974359 ], 2020-07-07 22:14:27.015658, 2020-07-08 00:15:35.168116
6, 8, 2405631, 18480, 0.8742307692307693, 0.04881973173260101, [0.85       0.9        0.9        0.925      0.8        0.825    0.85       0.82051282 0.94871795 0.92307692], 2020-07-07 15:14:15.879007, 2020-07-07 16:27:27.893448
6, 9, 3191994, 14530, 0.8767307692307693, 0.04083494341309043, [0.875      0.875      0.9        0.925      0.825      0.8    0.875      0.84615385 0.92307692 0.92307692], 2020-07-07 16:27:27.893453, 2020-07-07 17:52:01.243424
6, 10, 3977907, 10820, 0.8918589743589743, 0.036964508894576524, [0.85       0.925      0.925      0.9        0.825      0.875    0.875      0.87179487 0.94871795 0.92307692], 2020-07-07 17:52:01.243433, 2020-07-07 19:29:34.552609
6, 11, 4951311, 9211, 0.8842307692307692, 0.031777290424440933, [0.9        0.9        0.925      0.9        0.85       0.825    0.85       0.87179487 0.92307692 0.8974359 ], 2020-07-07 19:29:34.552615, 2020-07-07 21:21:08.663453
6, 12, 5927824, 8630, 0.9043589743589744, 0.02895109117932126, [0.95       0.925      0.925      0.9        0.85       0.875    0.875      0.8974359  0.92307692 0.92307692], 2020-07-07 21:21:08.663459, 2020-07-07 23:27:04.886040
6, 13, 6472642, 8528, 0.9044871794871796, 0.03983343855465459, [0.85       0.95       0.925      0.925      0.875      0.85    0.875      0.8974359  0.97435897 0.92307692], 2020-07-07 23:27:04.886046, 2020-07-08 01:39:16.674560
6, 14, 6845425, 8457, 0.8765384615384615, 0.028856408433696478, [0.85       0.875      0.925      0.875      0.9        0.85    0.875      0.82051282 0.8974359  0.8974359 ], 2020-07-08 01:39:16.674566, 2020-07-08 03:54:37.131246
